,resultId,raceId,driverId,constructorId,number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name_x,date,time_race,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time,position_qual,q1,q2,q3,driverRef,code,name_y
7856,24542,1026,9,3,88,0,17,17,17,0.0,50,\N,\N,44,19,1:36.332,217.012,12,2019,17,22,Japanese Grand Prix,2019-10-13,05:10:00,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20.0,\N,\N,\N,kubica,KUB,Williams
7857,24543,1026,830,9,33,5,\N,R,18,0.0,14,\N,\N,10,20,1:37.249,214.965,23,2019,17,22,Japanese Grand Prix,2019-10-13,05:10:00,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.0,1:28.754,1:28.499,1:27.851,max_verstappen,VER,Red Bull
7858,24544,1026,817,4,3,16,\N,D,19,0.0,51,\N,\N,48,11,1:33.481,223.630,2,2019,17,22,Japanese Grand Prix,2019-10-13,05:10:00,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.0,1:29.822,\N,\N,ricciardo,RIC,Renault
7859,24545,1026,807,4,27,15,\N,D,20,0.0,51,\N,\N,47,15,1:34.921,220.237,2,2019,17,22,Japanese Grand Prix,2019-10-13,05:10:00,http://en.wikipedia.org/wiki/2019_Japanese_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.0,1:29.619,1:30.112,\N,hulkenberg,HUL,Renault
7860,24546,1027,1,131,44,3,1,1,1,25.0,71,1:36:48.904,5808904,66,4,1:19.461,194.993,1,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.0,1:16.424,1:15.721,1:15.262,hamilton,HAM,Mercedes
7861,24547,1027,20,6,5,2,2,2,2,18.0,71,+1.766,5810670,68,3,1:19.381,195.190,1,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.0,1:16.696,1:15.914,1:15.170,vettel,VET,Ferrari
7862,24548,1027,822,131,77,6,3,3,3,15.0,71,+3.553,5812457,66,5,1:19.494,194.912,1,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.0,1:17.062,1:15.852,1:15.338,bottas,BOT,Mercedes
7863,24549,1027,844,6,16,1,4,4,4,13.0,71,+6.368,5815272,53,1,1:19.232,195.557,1,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.0,1:16.364,1:16.219,1:15.024,leclerc,LEC,Ferrari
7864,24550,1027,848,9,23,5,5,5,5,10.0,71,+21.399,5830303,48,2,1:19.325,195.328,1,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.0,1:16.175,1:16.574,1:15.336,albon,ALB,Red Bull
7865,24551,1027,830,9,33,4,6,6,6,8.0,71,+1:08.807,5877711,65,11,1:20.406,192.702,1,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.0,1:15.949,1:16.136,1:14.758,max_verstappen,VER,Red Bull
7866,24552,1027,815,211,11,11,7,7,7,6.0,71,+1:13.819,5882723,70,12,1:20.485,192.512,1,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.0,1:17.465,1:16.687,\N,perez,PER,Racing Point
7867,24553,1027,817,4,3,13,8,8,8,4.0,71,+1:14.924,5883828,53,9,1:20.146,193.327,1,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.0,1:17.270,1:16.933,\N,ricciardo,RIC,Renault
7868,24554,1027,842,5,10,10,9,9,9,2.0,70,\N,\N,53,6,1:19.530,194.824,11,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.0,1:17.065,1:16.679,1:16.586,gasly,GAS,Toro Rosso
7869,24555,1027,807,4,27,12,10,10,10,1.0,70,\N,\N,59,14,1:20.791,191.783,11,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.0,1:17.608,1:16.885,\N,hulkenberg,HUL,Renault
7870,24556,1027,826,5,26,9,11,11,11,0.0,70,\N,\N,48,7,1:19.905,193.910,11,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.0,1:17.041,1:16.657,1:16.469,kvyat,KVY,Toro Rosso
7871,24557,1027,840,211,18,16,12,12,12,0.0,70,\N,\N,68,15,1:20.922,191.473,11,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.0,1:18.065,\N,\N,stroll,STR,Racing Point
7872,24558,1027,832,1,55,7,13,13,13,0.0,70,\N,\N,66,10,1:20.311,192.929,11,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.0,1:17.044,1:16.267,1:16.014,sainz,SAI,McLaren
7873,24559,1027,841,51,99,15,14,14,14,0.0,70,\N,\N,65,16,1:21.014,191.255,11,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.0,1:17.794,1:17.269,\N,giovinazzi,GIO,Alfa Romeo
7874,24560,1027,825,210,20,17,15,15,15,0.0,69,\N,\N,53,20,1:21.682,189.691,12,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.0,1:18.436,\N,\N,kevin_magnussen,MAG,Haas F1 Team
7875,24561,1027,847,3,63,19,16,16,16,0.0,69,\N,\N,69,17,1:21.286,190.615,12,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,19.0,1:18.823,\N,\N,russell,RUS,Williams
7876,24562,1027,154,210,8,18,17,17,17,0.0,69,\N,\N,68,18,1:21.581,189.926,12,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18.0,1:18.599,\N,\N,grosjean,GRO,Haas F1 Team
7877,24563,1027,9,3,88,20,18,18,18,0.0,69,\N,\N,63,13,1:20.696,192.009,12,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20.0,1:20.179,\N,\N,kubica,KUB,Williams
7878,24564,1027,8,51,7,14,\N,R,19,0.0,58,\N,\N,55,8,1:20.082,193.481,25,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.0,1:17.225,1:16.967,\N,raikkonen,RAI,Alfa Romeo
7879,24565,1027,846,1,4,8,\N,R,20,0.0,48,\N,\N,46,19,1:21.643,189.782,54,2019,18,32,Mexican Grand Prix,2019-10-27,19:10:00,http://en.wikipedia.org/wiki/2019_Mexican_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.0,1:17.092,1:16.447,1:16.322,norris,NOR,McLaren
7880,24626,1031,822,131,77,1,1,1,1,25.0,71,1:30:55.739,5455739,68,2,1:07.657,229.758,1,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.0,1:04.111,1:03.015,1:02.939,bottas,BOT,Mercedes
7881,24627,1031,844,6,16,7,2,2,2,18.0,71,+2.700,5458439,64,4,1:07.901,228.933,1,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.0,1:04.500,1:04.041,1:03.923,leclerc,LEC,Ferrari
7882,24628,1031,846,1,4,3,3,3,3,16.0,71,+5.491,5461230,71,1,1:07.475,230.378,1,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.0,1:04.606,1:03.819,1:03.626,norris,NOR,McLaren
7883,24629,1031,1,131,44,5,4,4,4,12.0,71,+5.689,5461428,67,3,1:07.712,229.572,1,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.0,1:04.198,1:03.096,1:02.951,hamilton,HAM,Mercedes
7884,24630,1031,832,1,55,8,5,5,5,10.0,71,+8.903,5464642,63,5,1:07.974,228.687,1,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.0,1:04.537,1:03.971,1:03.971,sainz,SAI,McLaren
7885,24631,1031,815,211,11,6,6,6,6,8.0,71,+15.092,5470831,63,6,1:08.305,227.579,1,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.0,1:04.543,1:03.860,1:03.868,perez,PER,Racing Point
7886,24632,1031,842,213,10,12,7,7,7,6.0,71,+16.682,5472421,64,11,1:09.025,225.205,1,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.0,1:04.603,1:04.305,\N,gasly,GAS,AlphaTauri
7887,24633,1031,839,4,31,14,8,8,8,4.0,71,+17.456,5473195,64,10,1:08.932,225.509,1,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.0,1:04.933,1:04.643,\N,ocon,OCO,Renault
7888,24634,1031,841,51,99,18,9,9,9,2.0,71,+21.146,5476885,70,9,1:08.796,225.954,1,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18.0,1:05.175,\N,\N,giovinazzi,GIO,Alfa Romeo
7889,24635,1031,20,6,5,11,10,10,10,1.0,71,+24.545,5480284,71,8,1:08.623,226.524,1,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.0,1:04.554,1:04.206,\N,vettel,VET,Ferrari
7890,24636,1031,849,3,6,20,11,11,11,0.0,71,+31.650,5487389,63,16,1:09.662,223.146,1,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20.0,1:05.757,\N,\N,latifi,LAT,Williams
7891,24637,1031,826,213,26,13,12,12,12,0.0,69,\N,\N,50,13,1:09.135,224.847,22,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.0,1:05.031,1:04.431,\N,kvyat,KVY,AlphaTauri
7892,24638,1031,848,9,23,4,13,13,13,0.0,67,\N,\N,50,7,1:08.432,227.156,40,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.0,1:04.661,1:03.746,1:03.868,albon,ALB,Red Bull
7893,24639,1031,8,51,7,19,\N,R,14,0.0,53,\N,\N,48,12,1:09.031,225.185,36,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,19.0,1:05.224,\N,\N,raikkonen,RAI,Alfa Romeo
7894,24640,1031,847,3,63,17,\N,R,15,0.0,49,\N,\N,49,14,1:09.317,224.256,32,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.0,1:05.167,\N,\N,russell,RUS,Williams
7895,24641,1031,154,210,8,15,\N,R,16,0.0,49,\N,\N,46,17,1:10.228,221.347,23,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.0,1:05.094,1:04.691,\N,grosjean,GRO,Haas F1 Team
7896,24642,1031,825,210,20,16,\N,R,17,0.0,24,\N,\N,23,20,1:10.720,219.807,23,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.0,1:05.164,\N,\N,kevin_magnussen,MAG,Haas F1 Team
7897,24643,1031,840,211,18,9,\N,R,18,0.0,20,\N,\N,4,18,1:10.326,221.039,5,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.0,1:04.309,1:03.955,1:04.029,stroll,STR,Racing Point
7898,24644,1031,817,4,3,10,\N,R,19,0.0,17,\N,\N,8,19,1:10.610,220.150,25,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.0,1:04.556,1:04.023,1:04.239,ricciardo,RIC,Renault
7899,24645,1031,830,9,33,2,\N,R,20,0.0,11,\N,\N,5,15,1:09.351,224.146,40,2020,1,70,Austrian Grand Prix,2020-07-05,13:10:00,http://en.wikipedia.org/wiki/2020_Austrian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.0,1:04.024,1:04.000,1:03.477,max_verstappen,VER,Red Bull
7900,24566,1028,822,131,77,1,1,1,1,25.0,56,1:33:55.653,5635653,37,2,1:36.957,204.696,1,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.0,1:33.750,1:33.160,1:32.029,bottas,BOT,Mercedes
7901,24567,1028,1,131,44,5,2,2,2,18.0,56,+4.148,5639801,26,7,1:38.446,201.600,1,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,5.0,1:33.454,1:33.045,1:32.321,hamilton,HAM,Mercedes
7902,24568,1028,830,9,33,3,3,3,3,15.0,56,+5.002,5640655,42,5,1:38.214,202.077,1,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.0,1:33.549,1:33.120,1:32.096,max_verstappen,VER,Red Bull
7903,24569,1028,844,6,16,4,4,4,4,13.0,56,+52.239,5687892,44,1,1:36.169,206.374,1,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,4.0,1:33.988,1:32.760,1:32.137,leclerc,LEC,Ferrari
7904,24570,1028,848,9,23,6,5,5,5,10.0,56,+1:18.038,5713691,42,3,1:38.029,202.458,1,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,6.0,1:33.984,1:32.898,1:32.548,albon,ALB,Red Bull
7905,24571,1028,817,4,3,9,6,6,6,8.0,56,+1:30.366,5726019,28,14,1:40.564,197.354,1,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.0,1:33.835,1:33.608,1:33.488,ricciardo,RIC,Renault
7906,24572,1028,846,1,4,8,7,7,7,6.0,56,+1:30.764,5726417,44,4,1:38.074,202.365,1,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,8.0,1:33.353,1:33.316,1:33.175,norris,NOR,McLaren
7907,24573,1028,832,1,55,7,8,8,8,4.0,55,\N,\N,44,15,1:40.844,196.806,11,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.0,1:33.916,1:33.422,1:32.847,sainz,SAI,McLaren
7908,24574,1028,807,4,27,11,9,9,9,2.0,55,\N,\N,47,6,1:38.437,201.619,11,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.0,1:34.092,1:33.815,\N,hulkenberg,HUL,Renault
7909,24575,1028,815,211,11,0,10,10,10,1.0,55,\N,\N,34,11,1:40.165,198.141,11,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,19.0,1:35.808,\N,\N,perez,PER,Racing Point
7910,24576,1028,8,51,7,17,11,11,11,0.0,55,\N,\N,46,9,1:39.608,199.249,11,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,17.0,1:34.369,\N,\N,raikkonen,RAI,Alfa Romeo
7911,24577,1028,826,5,26,13,12,12,12,0.0,55,\N,\N,41,8,1:38.969,200.535,11,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.0,1:34.138,1:33.989,\N,kvyat,KVY,Toro Rosso
7912,24578,1028,840,211,18,14,13,13,13,0.0,55,\N,\N,42,13,1:40.380,197.716,11,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,14.0,1:33.921,1:34.100,\N,stroll,STR,Racing Point
7913,24579,1028,841,51,99,16,14,14,14,0.0,55,\N,\N,41,10,1:39.964,198.539,11,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.0,1:34.226,\N,\N,giovinazzi,GIO,Alfa Romeo
7914,24580,1028,154,210,8,15,15,15,15,0.0,55,\N,\N,52,18,1:41.270,195.979,11,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.0,1:34.161,1:34.158,\N,grosjean,GRO,Haas F1 Team
7915,24581,1028,842,5,10,10,16,16,16,0.0,54,\N,\N,31,16,1:40.850,196.795,22,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.0,1:33.556,1:33.715,1:33.601,gasly,GAS,Toro Rosso
7916,24582,1028,847,3,63,18,17,17,17,0.0,54,\N,\N,54,17,1:41.239,196.039,12,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18.0,1:35.372,\N,\N,russell,RUS,Williams
7917,24583,1028,825,210,20,12,18,18,18,0.0,52,\N,\N,42,12,1:40.347,197.781,23,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.0,1:33.812,1:33.979,\N,kevin_magnussen,MAG,Haas F1 Team
7918,24584,1028,9,3,88,19,\N,R,19,0.0,31,\N,\N,22,20,1:43.830,191.147,44,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20.0,1:35.889,\N,\N,kubica,KUB,Williams
7919,24585,1028,20,6,5,2,\N,R,20,0.0,7,\N,\N,6,19,1:42.165,194.262,22,2019,19,69,United States Grand Prix,2019-11-03,19:10:00,http://en.wikipedia.org/wiki/2019_United_States_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2.0,1:33.766,1:33.782,1:32.041,vettel,VET,Ferrari
7920,24586,1029,830,9,33,1,1,1,1,25.0,71,1:33:14.678,5594678,61,2,1:10.862,218.909,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1.0,1:08.242,1:07.503,1:07.508,max_verstappen,VER,Red Bull
7921,24587,1029,842,5,10,6,2,2,2,18.0,71,+6.077,5600755,65,9,1:12.425,214.185,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,7.0,1:08.909,1:08.770,1:08.837,gasly,GAS,Toro Rosso
7922,24588,1029,832,1,55,20,3,3,3,15.0,71,+8.896,5603574,63,16,1:13.158,212.039,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,20.0,\N,\N,\N,sainz,SAI,McLaren
7923,24589,1029,8,51,7,8,4,4,4,12.0,71,+9.452,5604130,65,15,1:13.135,212.106,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,9.0,1:09.276,1:08.858,1:08.984,raikkonen,RAI,Alfa Romeo
7924,24590,1029,841,51,99,12,5,5,5,10.0,71,+10.201,5604879,49,14,1:13.020,212.440,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,13.0,1:09.175,1:08.919,\N,giovinazzi,GIO,Alfa Romeo
7925,24591,1029,817,4,3,11,6,6,6,8.0,71,+10.541,5605219,44,11,1:12.733,213.278,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,12.0,1:09.086,1:08.903,\N,ricciardo,RIC,Renault
7926,24592,1029,1,131,44,3,7,7,7,6.0,71,+11.139,5605817,46,3,1:11.082,218.232,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,3.0,1:08.614,1:08.088,1:07.699,hamilton,HAM,Mercedes
7927,24593,1029,846,1,4,10,8,8,8,4.0,71,+11.204,5605882,63,7,1:12.328,214.472,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,11.0,1:08.891,1:08.868,\N,norris,NOR,McLaren
7928,24594,1029,815,211,11,15,9,9,9,2.0,71,+11.529,5606207,64,12,1:12.840,212.965,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,15.0,1:09.288,1:09.035,\N,perez,PER,Racing Point
7929,24595,1029,826,5,26,16,10,10,10,1.0,71,+11.931,5606609,49,8,1:12.385,214.304,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,16.0,1:09.320,\N,\N,kvyat,KVY,Toro Rosso
7930,24596,1029,825,210,20,9,11,11,11,0.0,71,+12.732,5607410,65,17,1:13.262,211.738,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,10.0,1:08.875,1:08.803,1:09.037,kevin_magnussen,MAG,Haas F1 Team
7931,24597,1029,847,3,63,18,12,12,12,0.0,71,+13.599,5608277,57,19,1:13.752,210.331,1,2019,20,18,Brazilian Grand Prix,2019-11-17,17:10:00,http://en.wikipedia.org/wiki/2019_Brazilian_Grand_Prix,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,18.0,1:10.126,\N,\N,russell,RUS,Williams
